timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
36579604,36579325,-0.337955,0.023668215,-9.891686
36628313,36628028,-0.30706978,0.02259735,-9.948699
36680708,36680420,-0.3348869,0.042814076,-9.852538
36729376,36729081,-0.31701866,0.05218981,-9.769056
36778040,36777751,-0.29640794,0.05373792,-9.784252
36827961,36827670,-0.28897372,0.0706006,-9.780196
36880366,36880084,-0.35337105,0.09492041,-9.845746
36929054,36928755,-0.32147014,0.0703082,-9.944635
36977707,36977426,-0.3253215,0.038783018,-10.084284
37027631,37027344,-0.31382027,0.09983518,-10.154882
37081304,37081009,-0.30596647,0.10638757,-10.133333
37128706,37128429,-0.30854484,0.0809989,-9.915447
37177373,37177100,-0.34584442,0.06840313,-9.771469
37231067,37230765,-0.33077425,0.026860382,-9.578449
37278460,37278185,-0.3831442,0.060369328,-9.592985
37328378,37328104,-0.35965994,0.07897726,-9.542074
37380797,37380519,-0.34276286,0.06898248,-9.555426
37429498,37429193,-0.34863758,0.063717425,-9.537723
37478145,37477861,-0.34493673,0.03495884,-9.59492
37528063,37527778,-0.3582445,0.04051053,-9.620961
37580501,37580194,-0.36175245,0.072278365,-9.630909
37629217,37628922,-0.34277955,0.023769379,-9.590759
37677808,37677535,-0.388556,0.06842892,-9.612443
37730242,37729954,-0.3961077,0.064017124,-9.654922
37780154,37779869,-0.44055808,0.06969063,-9.68769
37828817,37828538,-0.38368514,0.09180653,-9.722487
37877489,37877209,-0.31071422,0.034253962,-9.735185
37929911,37929625,-0.34407714,0.012867693,-9.706992
37978578,37978295,-0.34341678,0.06548671,-9.723243
38028511,38028213,-0.30439782,-0.007684366,-9.61832
38080905,38080628,-0.34267366,0.058227547,-9.707984
38129615,38129340,-0.35004693,0.02281591,-9.699904
38178247,38177969,-0.3533006,0.053629827,-9.725749
38228178,38227888,-0.33551502,0.08456871,-9.702444
38280608,38280303,-0.34008762,0.08107704,-9.650959
38329274,38328974,-0.3741229,0.08330132,-9.5680275
38379181,38378892,-0.37267095,0.060196582,-9.534623
38430350,38430059,-0.37649137,0.07001413,-9.523909
38479032,38478730,-0.33709008,0.051547844,-9.471551
38528957,38528657,-0.34311897,0.04097926,-9.516492
38577599,38577319,-0.31145537,0.0798796,-9.625214
38630012,38629733,-0.34052753,0.10252448,-9.874783
38681180,38680901,-0.33735526,0.10218578,-10.09945
38728638,38728323,-0.3011072,0.019241655,-10.124275
38777286,38776993,-0.30542567,-0.01540272,-10.179501
38830952,38830657,-0.3391109,0.068721905,-10.350289
38878376,38878086,-0.30295512,0.100478806,-10.337294
38927048,38926750,-0.31497666,0.11931034,-10.327602
38980701,38980417,-0.3524337,0.107385494,-10.320992
39029424,39029136,-0.36913934,0.030289058,-10.047453
39079379,39079004,-0.36498734,0.026867159,-9.992278
39129208,39128921,-0.36371604,0.056132056,-10.15411
39179119,39178840,-0.32239154,0.074126095,-10.165762
39229107,39228764,-0.32523462,0.097387955,-10.321987
39278995,39278716,-0.33060586,0.09384592,-10.405103
39330153,39329848,-0.3038194,0.07213856,-10.494786
39378814,39378516,-0.32412925,0.06654391,-10.453205
39428788,39428438,-0.32947224,0.109689,-10.533595
39481138,39480849,-0.28248063,0.06535503,-10.423494
39528632,39528272,-0.2878133,0.09463534,-10.233771
39578492,39578191,-0.2918247,0.08740088,-10.062559
39627162,39626863,-0.3370321,0.09196777,-9.967353
39679579,39679278,-0.30022693,0.11396475,-9.954479
39728251,39727947,-0.25145206,0.061457742,-9.88164
39778140,39777865,-0.2971993,0.08096188,-9.914123
39828070,39827785,-0.2804069,0.056415055,-9.918181
39879226,39878951,-0.25631726,0.053399477,-9.907476
39929171,39928875,-0.2677044,0.044069443,-9.924292
39977822,39977542,-0.33584246,0.046569817,-9.808486
40030232,40029956,-0.30031547,0.021814298,-9.805173
40078914,40078631,-0.32017198,0.054594986,-9.853109
40127609,40127318,-0.33622232,0.030937567,-9.799032
40180058,40179760,-0.3417726,0.050790954,-9.771553
40232492,40232129,-0.29360557,0.05678063,-9.66372
40278589,40278302,-0.26353744,0.093144365,-9.440189
40327274,40326972,-0.26920068,0.12724374,-9.475068
40384673,40384382,-0.29306066,0.050377205,-9.469342
40432089,40431805,-0.28187025,0.02778214,-9.531334
40478272,40477978,-0.23790744,0.03486183,-9.429932
40531926,40531641,-0.25426385,0.063612774,-9.283245
40580594,40580312,-0.33236536,0.14641663,-9.300196
40628043,40627737,-0.29578558,0.117648214,-9.178365
40677954,40677657,-0.25898138,0.08102082,-9.280669
40730346,40730067,-0.30840772,0.07957092,-9.39731
40779020,40778739,-0.32162136,0.06631121,-9.329111
40827695,40827409,-0.29116908,0.056132384,-9.367122
40880129,40879825,-0.24878566,0.055650078,-9.321423
40930038,40929745,-0.28016055,0.05276552,-9.422813
40981199,40980912,-0.26686323,0.070008636,-9.566609
41027391,41027116,-0.26953834,0.07157892,-9.723485
41079802,41079501,-0.28159103,0.05771476,-9.731374
41130970,41130668,-0.2904044,0.12498015,-9.717647
41178369,41178090,-0.27452126,0.09188776,-9.783031
41230807,41230505,-0.35124904,0.123268254,-9.937263
41280709,41280425,-0.3135655,0.08498869,-10.035027
41328182,41327892,-0.26276475,0.049163785,-10.088905
41378069,41377765,-0.29691714,0.10598885,-10.178779
41431710,41431428,-0.20826882,0.0862817,-10.194755
41479159,41478851,-0.31679237,0.11143215,-10.209374
41527816,41527522,-0.26110047,0.08638127,-10.164648
41580230,41579949,-0.25188842,0.06993694,-10.10817
41630129,41629856,-0.25386214,0.08174739,-10.009358
41678808,41678528,-0.27790895,0.11886745,-10.111248
41731222,41730943,-0.2662037,0.0497074,-9.944942
41779904,41779613,-0.25158998,0.13415232,-10.025945
41829818,41829533,-0.2507246,0.109806255,-9.872516
41879737,41879451,-0.27130648,0.112515405,-9.714387
41927167,41926874,-0.3016403,0.14534236,-9.598304
41979593,41979292,-0.27733153,0.10792998,-9.539516
42029495,42029213,-0.2715672,0.12677716,-9.577681
42078164,42077879,-0.24273781,0.09422166,-9.591121
42129326,42129046,-0.28151622,0.11650937,-9.768224
42181756,42181464,-0.2292436,0.124793746,-9.65396
42227924,42227636,-0.2139367,0.10204108,-9.657786
42280333,42280051,-0.24864024,0.121082366,-9.759236
42329000,42328723,-0.23917115,0.09514516,-9.807744
42378928,42378642,-0.27050808,0.08320397,-9.754401
42427591,42427312,-0.27288094,0.08541595,-9.683915
42477518,42477232,-0.2580566,0.11445289,-9.518049
42528688,42528399,-0.2512005,0.06722295,-9.527123
42578599,42578317,-0.30383515,0.089042455,-9.522741
42631026,42630733,-0.33635277,0.094247736,-9.529247
42679710,42679410,-0.3115866,0.12764403,-9.435838
42728358,42728077,-0.26113772,0.12754,-9.398615
42777028,42776745,-0.2714202,0.13737658,-9.487482
42833241,42832905,-0.26110804,0.1482341,-9.366105
42879379,42879080,-0.26427215,0.149406,-9.471972
42928023,42927750,-0.24630515,0.1256816,-9.368275
42983044,42982662,-0.25119755,0.13116202,-9.337665
43034131,43033830,-0.2737219,0.126822,-9.418561
43079034,43078755,-0.25905773,0.11533115,-9.38308
43127709,43127427,-0.26967147,0.11670049,-9.431962
43182636,43182338,-0.2962907,0.095121175,-9.5754595
43228796,43228513,-0.28390908,0.09557968,-9.700074
43277485,43277184,-0.3123372,0.04900316,-10.05068
43328644,43328351,-0.3857837,0.065215275,-10.186213
43379809,43379518,-0.3550874,0.05929171,-10.304693
43428539,43428189,-0.33348817,0.14005738,-10.362833
43477160,43476863,-0.32921642,0.11858879,-10.471156
43529561,43529275,-0.359005,0.10247931,-10.406168
43584477,43584188,-0.3481473,0.11984057,-10.496675
43628140,43627865,-0.33460066,0.09931056,-10.523239
43680563,43680282,-0.3098036,0.11598547,-10.525902
43731737,43731448,-0.32276037,0.13106534,-10.634119
43779155,43778871,-0.31163663,0.10238526,-10.464159
43827822,43827543,-0.3047607,0.096317105,-10.47378
43882734,43882453,-0.29282835,0.07056111,-10.350724
43928908,43928628,-0.347151,0.06868974,-10.196747
43977597,43977303,-0.33182293,0.0683545,-10.096346
44027503,44027220,-0.30258662,0.10342779,-10.01532
44079966,44079685,-0.31569543,0.048356388,-9.942409
44128590,44128311,-0.35344175,0.09221593,-9.7781315
44177287,44176976,-0.31166896,0.081339456,-9.754877
44230918,44230639,-0.34864622,0.09822584,-9.650969
44279619,44279311,-0.3137655,0.06761743,-9.726767
44330781,44330479,-0.30287433,0.10244823,-9.587361
