timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
45875966,0.0,-0.016543405,-1.1808965,-0.45395142,0.8306627,-0.004605081,-0.006871152,-0.55671436,0.0,0.0,-0.086051404,0,0,0,0,0
45925900,0.0,-0.011580384,-1.203564,-0.45395142,0.82431424,-0.003277881,-0.0047729914,-0.56610286,0.0,0.0,-0.086051404,0,0,0,0,0
45980847,0.0,-0.0074445326,-1.2285078,-0.45395142,0.817198,-0.0021453192,-0.0030418425,-0.57634497,0.0,0.0,-0.086051404,0,0,0,0,0
46025721,0.0,-0.006617362,-1.248879,-0.45395142,0.81128645,-0.0019343924,-0.002684298,-0.5846394,0.0,0.0,-0.086051404,0,0,0,0,0
46075664,0.0,0.0,-1.2713628,-0.4415144,0.80466735,0.0,0.0,-0.5937259,0.0,0.0,-0.086051404,0,0,0,0,0
46130641,0.0,0.0,-1.295639,-0.4415144,0.7974015,0.0,0.0,-0.6034491,0.0,0.0,-0.0875,0,0,0,0,0
46180640,0.0,0.0,-1.3174636,-0.43529588,0.7907691,0.0,0.0,-0.6121145,0.0,0.0,-0.0882243,0,0,0,0,0
46225403,0.0,0.0,-1.3369502,-0.43529588,0.7847677,0.0,0.0,-0.61979,0.0,0.0,-0.0882243,0,0,0,0,0
46275334,0.0,0.0,-1.3587152,-0.4415144,0.7779765,0.0,0.0,-0.6282934,0.0,0.0,-0.0882243,0,0,0,0,0
46330370,0.0,0.0,-1.3828586,-0.4415144,0.7703354,0.0,0.0,-0.63763887,0.0,0.0,-0.0882243,0,0,0,0,0
46375207,0.0,0.0,-1.4027485,-0.4477329,0.7639561,0.0,0.0,-0.64526814,0.0,0.0,-0.08894859,0,0,0,0,0
46425128,0.0,0.0,-1.425535,-0.4601699,0.756555,0.0,0.0,-0.65393,0.0,0.0,-0.0932944,0,0,0,0,0
46474990,0.0,0.0,-1.4486662,-0.46638846,0.74894154,0.0,0.0,-0.6626361,0.0,0.0,-0.10126168,0,0,0,0,0
46524911,0.0,0.0,-1.4719487,-0.46638846,0.741177,0.0,0.0,-0.67130965,0.0,0.0,-0.10198598,0,0,0,0,0
46574878,0.0,0.0,-1.4949592,-0.4601699,0.7334045,0.0,0.0,-0.67979246,0.0,0.0,-0.10198598,0,0,0,0,0
46624802,0.0,0.0,-1.5179471,-0.4601699,0.7255428,0.0,0.0,-0.68817705,0.0,0.0,-0.10198598,0,0,0,0,0
46679662,0.0,0.0,-1.54319,-0.4601699,0.71679944,0.0,0.0,-0.6972794,0.0,0.0,-0.10198598,0,0,0,0,0
46729582,0.0,0.0,-1.5661631,-0.4601699,0.708743,0.0,0.0,-0.70546675,0.0,0.0,-0.10198598,0,0,0,0,0
46774580,0.0,0.0,-1.5866215,-0.4477329,0.7014896,0.0,0.0,-0.7126796,0.0,0.0,-0.10198598,0,0,0,0,0
46829432,0.0,0.0,-1.6110243,-0.4415144,0.692742,0.0,0.0,-0.72118556,0.0,0.0,-0.10198598,0,0,0,0,0
46879352,0.0,0.0016782013,-1.6328156,-0.4290774,0.68484294,0.00061144447,0.0005746523,-0.72869015,0.0,0.0,-0.10271028,0,0,0,0,0
46929258,0.0,0.0041955025,-1.6541368,-0.42285883,0.6770347,0.0015438383,0.0014202524,-0.73594815,0.0,0.0,-0.10271028,0,0,0,0,0
46974249,-0.016465373,0.00083906273,-1.6729403,-0.41664034,0.67006695,-0.0052051544,0.006392022,-0.7422549,0.0,0.0,-0.10271028,0,0,0,0,0
47029110,-0.0444565,0.0,-1.6954598,-0.40420333,0.6615234,-0.01470693,0.016664932,-0.74959505,0.0,0.0,-0.10271028,0,0,0,0,0
47079012,-0.0469263,0.0,-1.7156311,-0.40420333,0.6539113,-0.015345636,0.017746262,-0.75620735,0.0,0.0,-0.10271028,0,0,0,0,0
47123947,-0.041986693,0.0,-1.7337945,-0.40420333,0.64705235,-0.01358579,0.016002567,-0.76215655,0.0,0.0,-0.10271028,0,0,0,0,0
47173866,-0.030460931,0.0,-1.753848,-0.39798483,0.6394447,-0.009739795,0.011708354,-0.7686862,0.0,0.0,-0.10053739,0,0,0,0,0
47223786,-0.018935176,0.0,-1.7736841,-0.39176628,0.6318345,-0.0059821275,0.0073380303,-0.77504545,0.0,0.0,-0.095467284,0,0,0,0,0
47278700,-0.0016465369,0.0,-1.7951978,-0.39176628,0.6234888,-0.0005132988,0.00064365764,-0.78183186,0.0,0.0,-0.0932944,0,0,0,0,0
47323619,0.0,0.0,-1.8127962,-0.39176628,0.61658543,0.0,0.0,-0.78728795,0.0,0.0,-0.0903972,0,0,0,0,0
47378531,0.0,0.0,-1.8342781,-0.3855478,0.60809386,0.0,0.0,-0.79386514,0.0,0.0,-0.08894859,0,0,0,0,0
47428513,0.0,0.0,-1.8535489,-0.3855478,0.60041654,0.0,0.0,-0.7996874,0.0,0.0,-0.08894859,0,0,0,0,0
47478384,0.0,0.0,-1.8727758,-0.3855478,0.59270114,0.0,0.0,-0.8054224,0.0,0.0,-0.08894859,0,0,0,0,0
47528302,0.0,0.0,-1.8919281,-0.37932926,0.58496124,0.0,0.0,-0.81106126,0.0,0.0,-0.08894859,0,0,0,0,0
47578203,0.0,0.0,-1.9108583,-0.37932926,0.5772584,0.0,0.0,-0.8165615,0.0,0.0,-0.08894859,0,0,0,0,0
47628183,0.0,0.0,-1.929817,-0.37932926,0.5694921,0.0,0.0,-0.8219968,0.0,0.0,-0.08894859,0,0,0,0,0
47683036,0.0,0.0,-1.9506246,-0.37932926,0.5609095,0.0,0.0,-0.8278771,0.0,0.0,-0.08894859,0,0,0,0,0
47727976,0.0,0.0,-1.9676713,-0.37932926,0.55383295,0.0,0.0,-0.8326278,0.0,0.0,-0.08894859,0,0,0,0,0
47782940,0.0,0.0,-1.9885209,-0.37932926,0.54512304,0.0,0.0,-0.838356,0.0,0.0,-0.08894859,0,0,0,0,0
47827891,0.0,-0.0016543404,-2.005571,-0.37932926,0.5379562,-0.0006972818,-0.00044498142,-0.8429724,0.0,0.0,-0.08894859,0,0,0,0,0
47877827,0.0,-0.0033086813,-2.0245132,-0.37932926,0.5299477,-0.0014029298,-0.0008767148,-0.8480287,0.0,0.0,-0.0896729,0,0,0,0,0
47932656,0.0,-0.0033086813,-2.0453084,-0.37932926,0.5211018,-0.0014119694,-0.00086208066,-0.8534929,0.0,0.0,-0.0896729,0,0,0,0,0
47977630,0.0,-0.0016543404,-2.062361,-0.37932926,0.5138063,-0.0007096343,-0.00042500533,-0.8579058,0.0,0.0,-0.091121495,0,0,0,0,0
48027514,0.0,0.0,-2.0815928,-0.3855478,0.5055333,0.0,0.0,-0.8628071,0.0,0.0,-0.095467284,0,0,0,0,0
48077533,0.0,0.0,-2.1008892,-0.3855478,0.49718535,0.0,0.0,-0.86764437,0.0,0.0,-0.09691589,0,0,0,0,0
48127369,0.0,0.0,-2.1200922,-0.3855478,0.48883188,0.0,0.0,-0.872378,0.0,0.0,-0.09691589,0,0,0,0,0
48177255,-0.0008232685,-0.0,-2.1390553,-0.37932926,0.48053852,-0.00019780612,0.0003609924,-0.87697357,0.0,0.0,-0.09691589,0,0,0,0,0
48227169,-0.01646537,-0.0,-2.1579902,-0.37932926,0.4721984,-0.0038875483,0.007256896,-0.8814538,0.0,0.0,-0.09691589,0,0,0,0,0
48277173,-0.029637666,-0.0,-2.1768222,-0.37311077,0.46384263,-0.00687411,0.01312739,-0.8857937,0.0,0.0,-0.09691589,0,0,0,0,0
48327030,-0.031284202,-0.0,-2.1954346,-0.37311077,0.4555736,-0.0071267094,0.013923556,-0.8900607,0.0,0.0,-0.09691589,0,0,0,0,0
48377040,-0.032107472,-0.0,-2.2140696,-0.37311077,0.44725785,-0.0071807764,0.014357463,-0.89426094,0.0,0.0,-0.09691589,0,0,0,0,0
48426845,-0.032107472,-0.0,-2.2326775,-0.37311077,0.43891847,-0.0070468867,0.014423652,-0.8983835,0.0,0.0,-0.09691589,0,0,0,0,0
48476825,-0.030460931,-0.0,-2.2513256,-0.37311077,0.43052846,-0.0065576565,0.0137457745,-0.90244853,0.0,0.0,-0.09691589,0,0,0,0,0
48526731,-0.030460931,-0.0,-2.2699456,-0.37311077,0.4221081,-0.0064294003,0.013806229,-0.90641755,0.0,0.0,-0.09908878,0,0,0,0,0
48576618,-0.036223814,-0.0,-2.2885587,-0.37311077,0.41363445,-0.007492528,0.0164884,-0.9102629,0.0,0.0,-0.10198598,0,0,0,0,0
48626543,-0.03375401,-0.0,-2.3070314,-0.36689225,0.4052182,-0.006839519,0.015428131,-0.9140642,0.0,0.0,-0.10271028,0,0,0,0,0
48676444,-0.023874786,-0.0,-2.3253405,-0.36689225,0.39686173,-0.00473772,0.010956669,-0.9178008,0.0,0.0,-0.10271028,0,0,0,0,0
48726401,-0.0115257595,-0.0,-2.3439171,-0.37311077,0.38834113,-0.002237988,0.0053105387,-0.92149764,0.0,0.0,-0.10271028,0,0,0,0,0
48776281,-0.0016465553,-0.005790189,-2.3625236,-0.37311077,0.37975395,-0.0029908514,-0.0003378338,-0.9250827,0.0,0.0,-0.10271028,0,0,0,0,0
48826203,0.0,-0.012407555,-2.3811553,-0.37311077,0.3711164,-0.005760689,-0.0023023533,-0.9285656,0.0,0.0,-0.10271028,0,0,0,0,0
49330499,-0.030460931,-0.0,-2.5651217,-0.3420182,0.284228,-0.0043292595,0.0146015985,-0.95863575,0.0,0.0,-0.091121495,0,0,0,0,0
49375371,-0.03375401,-0.0,-2.5804677,-0.3420182,0.27685675,-0.004672956,0.016216341,-0.960763,0.0,0.0,-0.091121495,0,0,0,0,0
49425235,-0.034577273,-0.0,-2.5974605,-0.3357997,0.26868194,-0.0046456074,0.016651893,-0.9630738,0.0,0.0,-0.091121495,0,0,0,0,0
49530136,-0.032107472,-0.0,-2.6324902,-0.32958117,0.2517787,-0.0040423363,0.015535761,-0.9676517,0.0,0.0,-0.091121495,0,0,0,0,0
49575048,-0.032107472,-0.0,-2.647302,-0.32958117,0.24460554,-0.0039271703,0.0155652715,-0.9694898,0.0,0.0,-0.091121495,0,0,0,0,0
49624962,-0.032107472,-0.0,-2.6637526,-0.32958117,0.23662299,-0.0037990096,0.015597045,-0.97146887,0.0,0.0,-0.091121495,0,0,0,0,0
49679833,-0.03293074,-0.0,-2.6818357,-0.32958117,0.22782834,-0.0037516172,0.01603151,-0.9735621,0.0,0.0,-0.091121495,0,0,0,0,0
49724748,-0.031284202,-0.0,-2.696639,-0.32958117,0.22061907,-0.0034512272,0.015255963,-0.9752347,0.0,0.0,-0.091121495,0,0,0,0,0
49774729,-0.028814398,-0.0,-2.7130926,-0.32958117,0.21259262,-0.0030630762,0.014077308,-0.97703475,0.0,0.0,-0.091121495,0,0,0,0,0
49829584,-0.022228248,-0.0,-2.7311916,-0.32958117,0.2037509,-0.0022646058,0.010880727,-0.9789597,0.0,0.0,-0.091121495,0,0,0,0,0
49879522,-0.017288636,-0.0,-2.7476466,-0.32958117,0.19569449,-0.0016916875,0.008477061,-0.9806268,0.0,0.0,-0.091121495,0,0,0,0,0
49924426,-0.0156421,-0.0,-2.7624488,-0.32958117,0.18843275,-0.0014737719,0.0076808566,-0.98205495,0.0,0.0,-0.091121495,0,0,0,0,0
49979383,-0.011525769,-0.0016543037,-2.7801175,-0.31714416,0.17974743,-0.0018495673,0.005520299,-0.9836955,0.0,0.0,-0.091121495,0,0,0,0,0
50029270,-0.009055987,-0.003308636,-2.795931,-0.31714416,0.17196226,-0.002408337,0.004176021,-0.98509175,0.0,0.0,-0.09257009,0,0,0,0,0
50079184,0.0,-0.0107532125,-2.8117793,-0.31714416,0.16415793,-0.00530364,-0.000882621,-0.98641944,0.0,0.0,-0.09257009,0,0,0,0,0
50124179,0.0,-0.023987936,-2.826048,-0.31714416,0.15710734,-0.011844716,-0.0018844308,-0.9875087,0.0,0.0,-0.09257009,0,0,0,0,0
50179058,0.0,-0.030605301,-2.8434534,-0.31714416,0.14850076,-0.015132349,-0.0022726327,-0.9887939,0.0,0.0,-0.095467284,0,0,0,0,0
50228941,0.0,-0.030605301,-2.8592734,-0.31714416,0.14067481,-0.015149852,-0.0021528655,-0.98993766,0.0,0.0,-0.096191585,0,0,0,0,0
50278869,0.0,-0.03143247,-2.874797,-0.3047071,0.13298607,-0.015575966,-0.0020902124,-0.99099326,0.0,0.0,-0.096191585,0,0,0,0,0
50328787,0.0,-0.030605301,-2.8898213,-0.2922701,0.12553877,-0.015180966,-0.0019212258,-0.9919707,0.0,0.0,-0.09691589,0,0,0,0,0
50378752,0.0,-0.03143247,-2.9041452,-0.27983308,0.11843037,-0.01560496,-0.0018614327,-0.992838,0.0,0.0,-0.09836449,0,0,0,0,0
50428669,0.0,-0.03391398,-2.9177704,-0.26739603,0.11166163,-0.016850108,-0.0018936268,-0.9936016,0.0,0.0,-0.09908878,0,0,0,0,0
50473641,0.0,-0.034741152,-2.9294171,-0.25495902,0.1058729,-0.01727205,-0.0018392582,-0.99422795,0.0,0.0,-0.09908878,0,0,0,0,0
50528466,0.0,-0.03143247,-2.9434006,-0.25495902,0.09892169,-0.015638487,-0.0015548045,-0.9949711,0.0,0.0,-0.09908878,0,0,0,0,0
50578435,0.0,-0.030605301,-2.956126,-0.25495902,0.09258965,-0.015236306,-0.0014169776,-0.99558675,0.0,0.0,-0.09908878,0,0,0,0,0
50628347,0.0,-0.02977813,-2.9685252,-0.23630348,0.08641621,-0.014832807,-0.0012867516,-0.9961479,0.0,0.0,-0.10198598,0,0,0,0,0
50678219,0.0,-0.028950956,-2.9803102,-0.23630348,0.08054541,-0.014427932,-0.0011660148,-0.9966458,0.0,0.0,-0.10271028,0,0,0,0,0
50728138,0.0,-0.021506423,-2.991889,-0.23008496,0.074777626,-0.010722894,-0.00080413057,-0.99714226,0.0,0.0,-0.10271028,0,0,0,0,0
50778057,0.0,-0.022333596,-3.0026608,-0.21142942,0.069405764,-0.011139635,-0.0007750724,-0.99752605,0.0,0.0,-0.10271028,0,0,0,0,0
50828057,0.0,-0.022333596,-3.0119264,-0.18033688,0.06478367,-0.011143106,-0.0007234562,-0.9978368,0.0,0.0,-0.10271028,0,0,0,0,0
50877894,-0.019759458,-0.012406746,-3.020574,-0.17411835,0.060407072,-0.006789108,0.009486185,-0.99810565,0.0,0.0,-0.10271028,0,0,0,0,0
50927810,-0.028814718,-0.0057893908,-3.0293043,-0.17411835,0.05606701,-0.003698264,0.014221682,-0.9983189,0.0,0.0,-0.10271028,0,0,0,0,0
50977778,-0.0296381,-0.0066163936,-3.037835,-0.16789985,0.051800683,-0.004071796,0.014626961,-0.998542,0.0,0.0,-0.10271028,0,0,0,0,0
51027720,-0.030461272,-0.005789296,-3.0460746,-0.16168134,0.047691084,-0.0036181007,0.015074442,-0.99874187,0.0,0.0,-0.10271028,0,0,0,0,0
51077613,-0.031284656,-0.0066162827,-3.0541263,-0.16168134,0.04366197,-0.003988407,0.015482039,-0.9989184,0.0,0.0,-0.10271028,0,0,0,0,0
51127505,-0.033754393,-0.0057890923,-3.062074,-0.15546282,0.039694246,-0.0035626579,0.01674795,-0.9990652,0.0,0.0,-0.10271028,0,0,0,0,0
51177432,-0.033754393,-0.0057890923,-3.0693703,-0.14302579,0.036049236,-0.003501535,0.016760835,-0.9992033,0.0,0.0,-0.10271028,0,0,0,0,0
51227434,-0.033754636,-0.007443119,-3.0766451,-0.14302579,0.03240043,-0.004267003,0.016746687,-0.99932563,0.0,0.0,-0.10271028,0,0,0,0,0
51282245,-0.033754636,-0.007443119,-3.0844886,-0.14302579,0.028481089,-0.004201294,0.016763292,-0.99944496,0.0,0.0,-0.10271028,0,0,0,0,0
51327236,-0.02963864,-0.009924589,-3.090902,-0.14302579,0.025265962,-0.005335677,0.014688094,-0.9995586,0.0,0.0,-0.10271028,0,0,0,0,0
51377160,-0.022230485,-0.017369146,-3.0975306,-0.13058877,0.021930547,-0.008926666,0.010920597,-0.99966,0.0,0.0,-0.10271028,0,0,0,0,0
51427062,-0.014822296,-0.02646848,-3.1035123,-0.111933224,0.018938784,-0.013372178,0.007157135,-0.9997056,0.0,0.0,-0.10271028,0,0,0,0,0
51477052,-0.009882829,-0.033086274,-3.1086447,-0.09327769,0.016389031,-0.016621325,0.0046675447,-0.9997166,0.0,0.0,-0.09691589,0,0,0,0,0
51526973,-0.00905926,-0.03308636,-3.112786,-0.06840364,0.014325759,-0.01660577,0.00429027,-0.99975026,0.0,0.0,-0.0875,0,0,0,0,0
51576825,-0.0074126893,-0.03639516,-3.1161766,-0.062185127,0.012638054,-0.018242072,0.0034741885,-0.9997477,0.0,0.0,-0.086775705,0,0,0,0,0
51626759,-0.0049421024,-0.03887685,-3.1193225,-0.062185127,0.011084663,-0.019463446,0.0022539995,-0.99974656,0.0,0.0,-0.086775705,0,0,0,0,0
51676728,-0.0032948786,-0.04053127,-3.122181,-0.055966612,0.009670316,-0.020279253,0.0014503442,-0.99974656,0.0,0.0,-0.086775705,0,0,0,0,0
51726619,0.0,-0.04301285,-3.1250398,-0.055966612,0.008274411,-0.02150403,-0.00017798043,-0.99973446,0.0,0.0,-0.086775705,0,0,0,0,0
51776482,0.0,-0.04466719,-3.1278286,-0.055966612,0.006880257,-0.02233121,-0.00015368643,-0.99972695,0.0,0.0,-0.086775705,0,0,0,0,0
51826433,0.0,-0.04632153,-3.1304681,-0.055966612,0.0055607413,-0.023158334,-0.00012881406,-0.9997163,0.0,0.0,-0.086775705,0,0,0,0,0
51876316,0.0,-0.045494363,-3.132951,-0.049748104,0.004319685,-0.022745008,-9.8277604e-05,-0.99973196,0.0,0.0,-0.086775705,0,0,0,0,0
51931214,0.0,-0.04632153,-3.1353114,-0.037311077,0.0031397967,-0.023158578,-7.27331e-05,-0.99972683,0.0,0.0,-0.086775705,0,0,0,0,0
51976202,0.0,-0.04632153,-3.1365855,-0.024874052,0.0025029157,-0.023158621,-5.7979807e-05,-0.9997286,0.0,0.0,-0.086775705,0,0,0,0,0
52026082,0.0,-0.045494363,-3.1378257,-0.024874052,0.0018829748,-0.022745179,-4.2839758e-05,-0.9997395,0.0,0.0,-0.086775705,0,0,0,0,0
52080993,0.0,-0.04466719,-3.1391926,-0.024874052,0.0011997366,-0.022331722,-2.6798889e-05,-0.9997499,0.0,0.0,-0.0875,0,0,0,0,0
52125992,0.0,-0.04466719,-3.1403112,-0.024874052,0.0006405464,-0.022331735,-1.4308082e-05,-0.99975044,0.0,0.0,-0.0875,0,0,0,0,0
52180797,0.0,-0.04301285,3.1415105,-0.024874052,4.1073992e-05,0.021504767,-8.83491e-07,0.99976873,0.0,0.0,-0.08894859,0,0,0,0,0
52225735,0.0,-0.04301285,3.1403928,-0.024874052,0.0005997978,0.021504764,-1.2901496e-05,0.99976856,0.0,0.0,-0.08894859,0,0,0,0,0
52280705,0.0,-0.041358516,3.1390882,-0.018655539,0.0012519818,0.020677768,-2.5893747e-05,0.9997854,0.0,0.0,-0.08894859,0,0,0,0,0
52325612,0.0,-0.04301285,3.1382508,-0.018655539,0.0016705258,0.021504737,-3.5932575e-05,0.99976736,0.0,0.0,-0.08894859,0,0,0,0,0
52375538,-0.003294953,-0.041358434,3.137387,-0.018655539,0.0021364202,0.020674208,-0.0016906011,0.99978256,0.0,0.0,-0.091121495,0,0,0,0,0
52425403,-0.0032951063,-0.04301277,3.1364596,-0.018655539,0.0026013625,0.0215004,-0.0017023585,0.99976397,0.0,0.0,-0.09401869,0,0,0,0,0
52475325,0.0,-0.0471487,3.1354578,-0.018655539,0.0030665926,0.023572056,-7.230633e-05,0.9997174,0.0,0.0,-0.096191585,0,0,0,0,0
52525229,0.0,-0.0529389,3.1345267,-0.018655539,0.0035317172,0.026466195,-9.350445e-05,0.99964345,0.0,0.0,-0.09691589,0,0,0,0,0
52575203,0.0,-0.0529389,3.1335943,-0.018655539,0.003997778,0.02646615,-0.000105843705,0.9996417,0.0,0.0,-0.09836449,0,0,0,0,0
52630130,0.0,-0.052111723,3.132569,-0.018655539,0.0045102425,0.026052646,-0.000117544856,0.99965036,0.0,0.0,-0.09836449,0,0,0,0,0
52675004,0.0,-0.052111723,3.1317317,-0.018655539,0.004928759,0.026052596,-0.00012845213,0.9996484,0.0,0.0,-0.09908878,0,0,0,0,0
52724926,0.0,-0.051284555,3.1308007,-0.018655539,0.005394165,0.025639094,-0.00013834899,0.99965674,0.0,0.0,-0.10271028,0,0,0,0,0
52779888,0.0,-0.04963022,3.1297753,-0.018655539,0.0059068305,0.02481213,-0.00014660874,0.9996747,0.0,0.0,-0.103434585,0,0,0,0,0
52829807,0.0,-0.04963022,3.1288443,-0.018655539,0.0063721905,0.02481206,-0.00015815908,0.9996718,0.0,0.0,-0.103434585,0,0,0,0,0
52874684,0.0,-0.048803046,3.1280072,-0.018655539,0.0067906654,0.02439854,-0.00016573549,0.9996792,0.0,0.0,-0.10415888,0,0,0,0,0
52924605,0.0,-0.041358516,3.127076,-0.018655539,0.0072567556,0.02067724,-0.00015008572,0.99975985,0.0,0.0,-0.103434585,0,0,0,0,0
52979606,0.0,-0.03308681,3.1260495,-0.018655539,0.0077704256,0.016542152,-0.00012856103,0.9998329,0.0,0.0,-0.103434585,0,0,0,0,0
53034433,0.0,-0.03308681,3.1250267,-0.018655539,0.008281747,0.016542083,-0.00013702079,0.9998288,0.0,0.0,-0.103434585,0,0,0,0,0
53074358,0.0,-0.037222657,3.124282,-0.018655539,0.008653778,0.018609557,-0.00016107691,0.99978936,0.0,0.0,-0.103434585,0,0,0,0,0
53129372,0.0,-0.04053134,3.123257,-0.018655539,0.009165855,0.020263432,-0.00018577762,0.99975264,0.0,0.0,-0.103434585,0,0,0,0,0
53179285,0.0,-0.03970417,3.1223245,-0.018655539,0.009632046,0.01984986,-0.00019124133,0.9997565,0.0,0.0,-0.103434585,0,0,0,0,0
53229179,0.0,-0.038877003,3.1213942,-0.018655539,0.010097168,0.019436287,-0.00019629856,0.99976003,0.0,0.0,-0.103434585,0,0,0,0,0
53274041,0.0,-0.03556832,3.1205559,-0.018655539,0.010516531,0.01778224,-0.0001870474,0.99978656,0.0,0.0,-0.103434585,0,0,0,0,0
53328954,0.0,-0.03556832,3.1195316,-0.018655539,0.011028543,0.01778214,-0.00019615405,0.999781,0.0,0.0,-0.10271028,0,0,0,0,0
53378981,0.0,-0.03391398,3.11919,0.0,0.011199494,0.016955115,-0.00018992792,0.99979347,0.0,0.0,-0.091845796,0,0,0,0,0
53428804,0.0,-0.03308681,3.11919,0.0,0.011199571,0.016541613,-0.00018529595,0.9998004,0.0,0.0,-0.0896729,0,0,0,0,0
53478754,0.0,-0.034741152,3.11919,0.0,0.011199415,0.017368613,-0.00019455985,0.9997864,0.0,0.0,-0.08894859,0,0,0,0,0
53528689,0.0,-0.03308681,3.11919,0.0,0.011199571,0.016541613,-0.00018529595,0.9998004,0.0,0.0,-0.0882243,0,0,0,0,0
53578640,0.0,-0.027296618,3.11919,0.0,0.011200061,0.013647028,-0.00015287138,0.9998441,0.0,0.0,-0.08894859,0,0,0,0,0
53623557,0.0,-0.027296618,3.11919,0.0,0.011200061,0.013647028,-0.00015287138,0.9998441,0.0,0.0,-0.08894859,0,0,0,0,0
53678436,0.0,-0.028950956,3.11919,0.0,0.011199931,0.014474064,-0.00016213566,0.99983245,0.0,0.0,-0.08894859,0,0,0,0,0
53728353,0.0,-0.027296618,3.11919,0.0,0.011200061,0.013647028,-0.00015287138,0.9998441,0.0,0.0,-0.08894859,0,0,0,0,0
53778322,0.0,-0.026469449,3.11919,0.0,0.0112001235,0.013233507,-0.0001482392,0.9998497,0.0,0.0,-0.08894859,0,0,0,0,0
53828234,-0.00082340534,-0.022333594,3.1191993,0.0,0.0112003535,0.011161255,-0.00053667714,0.99987483,0.0,0.0,-0.0896729,0,0,0,0,0
53878122,-0.0032935436,-0.020679219,3.119224,0.0,0.011200471,0.010320348,-0.0017622168,0.99988246,0.0,0.0,-0.0896729,0,0,0,0,0
53928029,-0.021408033,-0.020677678,3.1194112,0.0,0.011199912,0.010218722,-0.010817236,0.99982655,0.0,0.0,-0.0896729,0,0,0,0,0
53977951,-0.03293543,-0.020675518,3.1195304,0.0,0.011199017,0.010153908,-0.016579105,0.9997483,0.0,0.0,-0.09257009,0,0,0,0,0
54027939,-0.040346373,-0.02150059,3.119624,0.0,0.011198122,0.010525694,-0.020287493,0.99967605,0.0,0.0,-0.09474299,0,0,0,0,0
54077851,-0.046108596,-0.019018173,3.1196284,0.0,0.011197666,0.009252697,-0.023154221,0.99962634,0.0,0.0,-0.09474299,0,0,0,0,0
54127726,-0.052691214,-0.010748237,3.1194732,0.0,0.011197053,0.0050805677,-0.026399983,0.99957585,0.0,0.0,-0.09474299,0,0,0,0,0
54177673,-0.06256863,-0.0033065225,3.1192935,0.0,0.011195609,0.001303606,-0.031295646,0.99944663,0.0,0.0,-0.09474299,0,0,0,0,0
54227595,-0.058452714,-0.005786895,3.1193593,0.0,0.011196224,0.0025671828,-0.02925242,0.99950606,0.0,0.0,-0.09474299,0,0,0,0,0
54277513,-0.055160243,-0.008267508,3.1194181,0.0,0.011196704,0.0038261763,-0.02762051,0.99954844,0.0,0.0,-0.09474299,0,0,0,0,0
54327385,-0.054337505,-0.009921159,3.1194596,0.0,0.0111968145,0.0046578078,-0.02721829,0.99955595,0.0,0.0,-0.09474299,0,0,0,0,0
54377313,-0.05104493,-0.011575355,3.1194854,0.0,0.011197317,0.0055033322,-0.02558166,0.99959487,0.0,0.0,-0.09691589,0,0,0,0,0
54427287,-0.04363682,-0.015711248,3.1195328,0.0,0.011198097,0.007612572,-0.021901302,0.9996684,0.0,0.0,-0.09836449,0,0,0,0,0
54477186,-0.034582205,-0.020675136,3.1195476,0.0,0.011198789,0.010144643,-0.01740219,0.9997344,0.0,0.0,-0.10053739,0,0,0,0,0
54527079,-0.032112814,-0.022329759,3.1195486,0.0,0.011198961,0.0109855775,-0.01617678,0.999746,0.0,0.0,-0.10198598,0,0,0,0,0
54576957,-0.03458346,-0.023156151,3.1195905,0.0,0.011198642,0.011385185,-0.01741601,0.9997208,0.0,0.0,-0.10271028,0,0,0,0,0
54626872,-0.030467613,-0.025638314,3.1195805,0.0,0.0111989295,0.012648902,-0.01537211,0.9997391,0.0,0.0,-0.10271028,0,0,0,0,0
54676836,-0.021413194,-0.033911392,3.119553,0.0,0.011198858,0.016834918,-0.010891027,0.9997362,0.0,0.0,-0.10560747,0,0,0,0,0
54726707,-0.009884202,-0.03887637,3.1193821,0.0,0.011198847,0.019380651,-0.0051566875,0.99973613,0.0,0.0,-0.10633177,0,0,0,0,0
54776631,-0.0032951063,-0.04301277,3.1192608,0.0,0.011198531,0.021484965,-0.0018871838,0.99970466,0.0,0.0,-0.10705608,0,0,0,0,0
54826559,-0.0008238164,-0.044667188,3.1192083,0.0,0.011198332,0.022325728,-0.00066171476,0.99968785,0.0,0.0,-0.10705608,0,0,0,0,0
54881481,-0.0049426598,-0.043012675,3.1192963,0.0,0.011198469,0.021475734,-0.0027103343,0.99970293,0.0,0.0,-0.10705608,0,0,0,0,0
54926435,0.0,-0.04466719,3.11919,0.0,0.011198311,0.022330338,-0.00025014015,0.99968785,0.0,0.0,-0.10488318,0,0,0,0,0
54976316,0.0,-0.0471487,3.11919,0.0,0.011197992,0.023570688,-0.00026403432,0.99965936,0.0,0.0,-0.09691589,0,0,0,0,0
55026230,0.0,-0.04963022,3.11919,0.0,0.011197655,0.024811007,-0.0002779281,0.9996294,0.0,0.0,-0.091121495,0,0,0,0,0
55076205,0.0,-0.048803046,3.11919,0.0,0.011197769,0.02439757,-0.00027329687,0.9996395,0.0,0.0,-0.091845796,0,0,0,0,0
