timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
31827305,31827094,-0.024185445,-0.5701755,0.08196545
31853515,31853305,-0.21928,-0.028822195,0.06538225
31873478,31873271,-0.29832384,0.27542862,0.05824507
31890944,31890741,-0.28282487,0.38881537,0.058638807
31909677,31909460,-0.12893614,0.36313233,0.018973371
31927133,31926931,0.037079535,0.12098041,0.006928125
31948353,31948147,0.17522445,-0.31382793,0.0288391
31969569,31969362,0.29674312,-0.53126687,0.04275456
31990783,31990577,0.31402904,-0.36175248,0.03988072
32008250,32008048,0.2747749,-0.2613099,0.0076638972
32029477,32029269,0.16670655,0.012150703,0.032257784
32049440,32049231,0.0749298,0.42119178,0.03591023
32066908,32066703,-0.02830355,0.58967537,0.00982522
32090627,32090419,-0.2740936,0.30999443,0.04373229
32110595,32110382,-0.43832865,-0.07299595,0.038014095
32130557,32130349,-0.512954,-0.2995331,0.02245933
32151776,32151566,-0.5136139,-0.26421723,0.0079816645
32170488,32170282,-0.5434842,-0.004033713,0.0018437598
32190456,32190249,-0.43833613,0.4107825,0.020334726
32207924,32207721,-0.18883246,0.64155096,0.01583442
32229143,32228937,0.0557148,0.5326178,-0.0021237414
32249108,32248904,0.29421547,0.3918057,-0.004337883
32266579,32266375,0.32149875,0.13422793,-0.0012174741
32287794,32287590,0.15203771,-0.120184176,-0.0057879565
32309021,32308809,-0.16298328,-0.05355301,0.043879103
